model,feature,importance,feature_type
Random Forest,Morgan_bit_978,0.000527041178114188,Morgan fingerprint
Random Forest,Morgan_bit_979,0.0010915781952944162,Morgan fingerprint
Random Forest,Morgan_bit_980,0.0005937916864562277,Morgan fingerprint
Random Forest,Morgan_bit_981,0.000769708229985889,Morgan fingerprint
Random Forest,Morgan_bit_982,0.00019114001449642158,Morgan fingerprint
Random Forest,Morgan_bit_983,0.00014430074162039407,Morgan fingerprint
Random Forest,Morgan_bit_984,0.001742204930185797,Morgan fingerprint
Random Forest,Morgan_bit_985,0.00010965521759296895,Morgan fingerprint
Random Forest,Morgan_bit_986,5.777583157160846e-05,Morgan fingerprint
Random Forest,Morgan_bit_987,0.0005013983330156302,Morgan fingerprint
Random Forest,Morgan_bit_988,0.00016323933289600967,Morgan fingerprint
Random Forest,Morgan_bit_989,0.0004511550904159653,Morgan fingerprint
Random Forest,Morgan_bit_990,0.0003520329033698134,Morgan fingerprint
Random Forest,Morgan_bit_991,0.00024394642011965246,Morgan fingerprint
Random Forest,Morgan_bit_992,0.0002359709414056864,Morgan fingerprint
Random Forest,Morgan_bit_993,0.00021133989039892509,Morgan fingerprint
Random Forest,Morgan_bit_994,0.0002932964217080574,Morgan fingerprint
Random Forest,Morgan_bit_995,5.1504894389688437e-05,Morgan fingerprint
Random Forest,Morgan_bit_996,0.00017089335765389744,Morgan fingerprint
Random Forest,Morgan_bit_997,0.0001834668203860077,Morgan fingerprint
Random Forest,Morgan_bit_998,0.0015364274422046923,Morgan fingerprint
Random Forest,Morgan_bit_999,0.0002565160426230431,Morgan fingerprint
Random Forest,Morgan_bit_1000,0.00024363836912652735,Morgan fingerprint
Random Forest,Morgan_bit_1001,4.892311426668263e-05,Morgan fingerprint
Random Forest,Morgan_bit_1002,3.060767671094408e-05,Morgan fingerprint
Random Forest,Morgan_bit_1003,0.000199314504225299,Morgan fingerprint
Random Forest,Morgan_bit_1004,0.0008785225001272819,Morgan fingerprint
Random Forest,Morgan_bit_1005,0.0007452466571263335,Morgan fingerprint
Random Forest,Morgan_bit_1006,0.00025796642617269435,Morgan fingerprint
Random Forest,Morgan_bit_1007,0.00010310217029665922,Morgan fingerprint
Random Forest,Morgan_bit_1008,0.00043795745702783923,Morgan fingerprint
Random Forest,Morgan_bit_1009,0.0006340212199479764,Morgan fingerprint
Random Forest,Morgan_bit_1010,0.00011510775465495476,Morgan fingerprint
Random Forest,Morgan_bit_1011,0.0003208699472804558,Morgan fingerprint
Random Forest,Morgan_bit_1012,0.00013167529382618402,Morgan fingerprint
Random Forest,Morgan_bit_1013,0.00017419163370251795,Morgan fingerprint
Random Forest,Morgan_bit_1014,6.0790805549792404e-05,Morgan fingerprint
Random Forest,Morgan_bit_1015,0.00027082273364708665,Morgan fingerprint
Random Forest,Morgan_bit_1016,7.324573876419954e-05,Morgan fingerprint
Random Forest,Morgan_bit_1017,0.0014180494684596448,Morgan fingerprint
Random Forest,Morgan_bit_1018,0.0003130594931359063,Morgan fingerprint
Random Forest,Morgan_bit_1019,0.003170802050941567,Morgan fingerprint
Random Forest,Morgan_bit_1020,0.00017854905289855022,Morgan fingerprint
Random Forest,Morgan_bit_1021,0.00013525956900678558,Morgan fingerprint
Random Forest,Morgan_bit_1022,0.0005451048875961048,Morgan fingerprint
Random Forest,Morgan_bit_1023,0.0005152923241520623,Morgan fingerprint
Random Forest,Morgan_bit_1024,0.0006150111757156506,Morgan fingerprint
Random Forest,Morgan_bit_1025,0.00023316005480027797,Morgan fingerprint
Random Forest,Morgan_bit_1026,0.00014029581960049449,Morgan fingerprint
Random Forest,Morgan_bit_1027,0.0009785920851116921,Morgan fingerprint
Random Forest,Morgan_bit_1028,0.00217815599462582,Morgan fingerprint
Random Forest,Morgan_bit_1029,0.00014548279697239883,Morgan fingerprint
Random Forest,Morgan_bit_1030,3.565089308849365e-05,Morgan fingerprint
Random Forest,Morgan_bit_1031,3.775267432554271e-05,Morgan fingerprint
Random Forest,Morgan_bit_1032,0.0001988548003370908,Morgan fingerprint
Random Forest,Morgan_bit_1033,0.00027627056065734256,Morgan fingerprint
Random Forest,Morgan_bit_1034,0.0007502909191587038,Morgan fingerprint
Random Forest,Morgan_bit_1035,0.0007627634895925511,Morgan fingerprint
Random Forest,Morgan_bit_1036,4.928510479166927e-05,Morgan fingerprint
Random Forest,Morgan_bit_1037,0.0008885969185861291,Morgan fingerprint
Random Forest,Morgan_bit_1038,0.00030168269796447826,Morgan fingerprint
Random Forest,Morgan_bit_1039,0.0016006249520075103,Morgan fingerprint
Random Forest,Morgan_bit_1040,7.595065055595835e-05,Morgan fingerprint
Random Forest,Morgan_bit_1041,0.0002251464633672038,Morgan fingerprint
Random Forest,Morgan_bit_1042,0.00014461815586790114,Morgan fingerprint
Random Forest,Morgan_bit_1043,0.00042210009124365414,Morgan fingerprint
Random Forest,Morgan_bit_1044,0.00016362459861283797,Morgan fingerprint
Random Forest,Morgan_bit_1045,0.0007930237221344458,Morgan fingerprint
Random Forest,Morgan_bit_1046,0.00012233847574206704,Morgan fingerprint
Random Forest,Morgan_bit_1047,0.0005801118463824134,Morgan fingerprint
Random Forest,Morgan_bit_1048,0.00017448789121336984,Morgan fingerprint
Random Forest,Morgan_bit_1049,0.0004693293834320613,Morgan fingerprint
Random Forest,Morgan_bit_1050,0.0009366538967886654,Morgan fingerprint
Random Forest,Morgan_bit_1051,0.00022414255671665163,Morgan fingerprint
Random Forest,Morgan_bit_1052,5.279064296137897e-05,Morgan fingerprint
Random Forest,Morgan_bit_1053,0.0001241359468062214,Morgan fingerprint
Random Forest,Morgan_bit_1054,8.690244642466445e-05,Morgan fingerprint
Random Forest,Morgan_bit_1055,0.00015842787513829616,Morgan fingerprint
Random Forest,Morgan_bit_1056,0.0003179002799486699,Morgan fingerprint
Random Forest,Morgan_bit_1057,0.0024432897188846046,Morgan fingerprint
Random Forest,Morgan_bit_1058,0.0005446868364869161,Morgan fingerprint
Random Forest,Morgan_bit_1059,0.00019973897204621514,Morgan fingerprint
Random Forest,Morgan_bit_1060,0.002565990846075269,Morgan fingerprint
Random Forest,Morgan_bit_1061,0.00024554036427890916,Morgan fingerprint
Random Forest,Morgan_bit_1062,0.00016626363026713597,Morgan fingerprint
Random Forest,Morgan_bit_1063,0.000712826042113023,Morgan fingerprint
Random Forest,Morgan_bit_1064,0.00014354452576259493,Morgan fingerprint
Random Forest,Morgan_bit_1065,0.00038791391350498773,Morgan fingerprint
Random Forest,Morgan_bit_1066,0.0010668060252459054,Morgan fingerprint
Random Forest,Morgan_bit_1067,0.00015070779711612517,Morgan fingerprint
Random Forest,Morgan_bit_1068,0.00013227085693699058,Morgan fingerprint
Random Forest,Morgan_bit_1069,0.00025724191190209,Morgan fingerprint
Random Forest,Morgan_bit_1070,0.00141402118464379,Morgan fingerprint
Random Forest,Morgan_bit_1071,0.00016947765713031074,Morgan fingerprint
Random Forest,Morgan_bit_1072,0.00011458004336034918,Morgan fingerprint
Random Forest,Morgan_bit_1073,0.0008229918857201991,Morgan fingerprint
Random Forest,Morgan_bit_1074,0.00029334150147875085,Morgan fingerprint
Random Forest,Morgan_bit_1075,0.00042167673449819713,Morgan fingerprint
Random Forest,Morgan_bit_1076,0.00022945211065044865,Morgan fingerprint
Random Forest,Morgan_bit_1077,0.0011301825675037087,Morgan fingerprint
Random Forest,Morgan_bit_1078,0.00020167256502856272,Morgan fingerprint
Random Forest,Morgan_bit_1079,9.241247932318423e-05,Morgan fingerprint
Random Forest,Morgan_bit_1080,8.077792127706832e-05,Morgan fingerprint
Random Forest,Morgan_bit_1081,0.0002040259986601862,Morgan fingerprint
Random Forest,Morgan_bit_1082,0.00033194945643025465,Morgan fingerprint
Random Forest,Morgan_bit_1083,0.0021675821800894155,Morgan fingerprint
Random Forest,Morgan_bit_1084,5.6543924678114186e-05,Morgan fingerprint
Random Forest,Morgan_bit_1085,0.00018506071094379482,Morgan fingerprint
Random Forest,Morgan_bit_1086,0.00036586320719895484,Morgan fingerprint
Random Forest,Morgan_bit_1087,0.00043255269448636284,Morgan fingerprint
Random Forest,Morgan_bit_1088,0.003470586565910981,Morgan fingerprint
Random Forest,Morgan_bit_1089,0.0003305159590435323,Morgan fingerprint
Random Forest,Morgan_bit_1090,8.249358521467836e-05,Morgan fingerprint
Random Forest,Morgan_bit_1091,6.226070070295604e-05,Morgan fingerprint
Random Forest,Morgan_bit_1092,0.00016711343035948168,Morgan fingerprint
Random Forest,Morgan_bit_1093,0.0005748953692170493,Morgan fingerprint
Random Forest,Morgan_bit_1094,7.186411032803282e-05,Morgan fingerprint
Random Forest,Morgan_bit_1095,0.00046979785199395405,Morgan fingerprint
Random Forest,Morgan_bit_1096,0.000549977352144983,Morgan fingerprint
Random Forest,Morgan_bit_1097,0.001375151411046427,Morgan fingerprint
Random Forest,Morgan_bit_1098,6.454297178352936e-05,Morgan fingerprint
Random Forest,Morgan_bit_1099,0.0007634761921094483,Morgan fingerprint
Random Forest,Morgan_bit_1100,0.00013864161836466958,Morgan fingerprint
Random Forest,Morgan_bit_1101,0.0005672248527348886,Morgan fingerprint
Random Forest,Morgan_bit_1102,0.00048565909500632366,Morgan fingerprint
Random Forest,Morgan_bit_1103,0.00025079832142827776,Morgan fingerprint
Random Forest,Morgan_bit_1104,0.0006015087254264493,Morgan fingerprint
Random Forest,Morgan_bit_1105,0.000121240046646132,Morgan fingerprint
Random Forest,Morgan_bit_1106,0.00011096879570448959,Morgan fingerprint
Random Forest,Morgan_bit_1107,0.00023601132718973863,Morgan fingerprint
Random Forest,Morgan_bit_1108,0.00019247689035321744,Morgan fingerprint
Random Forest,Morgan_bit_1109,0.0008426236348162353,Morgan fingerprint
Random Forest,Morgan_bit_1110,0.0009155825662036761,Morgan fingerprint
Random Forest,Morgan_bit_1111,0.00011777652807978341,Morgan fingerprint
Random Forest,Morgan_bit_1112,6.125406355306362e-05,Morgan fingerprint
Random Forest,Morgan_bit_1113,2.212919455444661e-05,Morgan fingerprint
Random Forest,Morgan_bit_1114,0.0021220945082759913,Morgan fingerprint
Random Forest,Morgan_bit_1115,0.0002936330765802406,Morgan fingerprint
Random Forest,Morgan_bit_1116,0.0001410631935669807,Morgan fingerprint
Random Forest,Morgan_bit_1117,0.00013700649811401464,Morgan fingerprint
Random Forest,Morgan_bit_1118,0.00023503621648571213,Morgan fingerprint
Random Forest,Morgan_bit_1119,0.00010413541611401779,Morgan fingerprint
Random Forest,Morgan_bit_1120,0.000415929001948043,Morgan fingerprint
Random Forest,Morgan_bit_1121,0.00010698407240790074,Morgan fingerprint
Random Forest,Morgan_bit_1122,0.0002427051273137739,Morgan fingerprint
Random Forest,Morgan_bit_1123,0.000188425464726013,Morgan fingerprint
Random Forest,Morgan_bit_1124,0.00010298053835509045,Morgan fingerprint
Random Forest,Morgan_bit_1125,8.576660871420078e-05,Morgan fingerprint
Random Forest,Morgan_bit_1126,0.0013213596706502717,Morgan fingerprint
Random Forest,Morgan_bit_1127,0.00030966236368856607,Morgan fingerprint
Random Forest,Morgan_bit_1128,0.0006896944350505301,Morgan fingerprint
Random Forest,Morgan_bit_1129,0.0003180176397574777,Morgan fingerprint
Random Forest,Morgan_bit_1130,0.0003101137998910823,Morgan fingerprint
Random Forest,Morgan_bit_1131,8.966624871776706e-05,Morgan fingerprint
Random Forest,Morgan_bit_1132,0.00015685416598348306,Morgan fingerprint
Random Forest,Morgan_bit_1133,0.0001540155947563584,Morgan fingerprint
Random Forest,Morgan_bit_1134,0.000203476814742795,Morgan fingerprint
Random Forest,Morgan_bit_1135,0.0006888389376225679,Morgan fingerprint
Random Forest,Morgan_bit_1136,0.0005994145900243463,Morgan fingerprint
Random Forest,Morgan_bit_1137,0.00022790597536435572,Morgan fingerprint
Random Forest,Morgan_bit_1138,0.00023997361619615827,Morgan fingerprint
Random Forest,Morgan_bit_1139,0.00018463761432638905,Morgan fingerprint
Random Forest,Morgan_bit_1140,0.00010329919458450613,Morgan fingerprint
Random Forest,Morgan_bit_1141,0.00043456274012523366,Morgan fingerprint
Random Forest,Morgan_bit_1142,0.00039494447582460063,Morgan fingerprint
Random Forest,Morgan_bit_1143,0.0007742577464339136,Morgan fingerprint
Random Forest,Morgan_bit_1144,0.0002246492036299019,Morgan fingerprint
Random Forest,Morgan_bit_1145,0.0023112175002031683,Morgan fingerprint
Random Forest,Morgan_bit_1146,0.0002742906258837553,Morgan fingerprint
Random Forest,Morgan_bit_1147,0.0004005637216776875,Morgan fingerprint
Random Forest,Morgan_bit_1148,0.0003530293273586285,Morgan fingerprint
Random Forest,Morgan_bit_1149,0.0013094047399978617,Morgan fingerprint
Random Forest,Morgan_bit_1150,0.0022284333740826886,Morgan fingerprint
Random Forest,Morgan_bit_1151,3.0685838930377256e-05,Morgan fingerprint
Random Forest,Morgan_bit_1152,0.0025645193113660414,Morgan fingerprint
Random Forest,Morgan_bit_1153,0.00030971759360835414,Morgan fingerprint
Random Forest,Morgan_bit_1154,0.0013421521530933673,Morgan fingerprint
Random Forest,Morgan_bit_1155,0.00018863040898374082,Morgan fingerprint
Random Forest,Morgan_bit_1156,0.00013556412919488834,Morgan fingerprint
Random Forest,Morgan_bit_1157,0.0003093444138691411,Morgan fingerprint
Random Forest,Morgan_bit_1158,0.0002552700737648549,Morgan fingerprint
Random Forest,Morgan_bit_1159,0.000108887328459096,Morgan fingerprint
Random Forest,Morgan_bit_1160,0.0012144727381450152,Morgan fingerprint
Random Forest,Morgan_bit_1161,1.2575282883284928e-05,Morgan fingerprint
Random Forest,Morgan_bit_1162,0.0025372568448982463,Morgan fingerprint
Random Forest,Morgan_bit_1163,0.00106516286618746,Morgan fingerprint
Random Forest,Morgan_bit_1164,0.0003652021898416208,Morgan fingerprint
Random Forest,Morgan_bit_1165,0.0001728507444958376,Morgan fingerprint
Random Forest,Morgan_bit_1166,8.608896653627584e-05,Morgan fingerprint
Random Forest,Morgan_bit_1167,0.0003223767865612906,Morgan fingerprint
Random Forest,Morgan_bit_1168,0.0006076265025100176,Morgan fingerprint
Random Forest,Morgan_bit_1169,0.0001393929698728492,Morgan fingerprint
Random Forest,Morgan_bit_1170,0.00011760724996298804,Morgan fingerprint
Random Forest,Morgan_bit_1171,0.002294424386488989,Morgan fingerprint
Random Forest,Morgan_bit_1172,0.0001623605586246871,Morgan fingerprint
Random Forest,Morgan_bit_1173,0.0006453268673026876,Morgan fingerprint
Random Forest,Morgan_bit_1174,0.0006745829718079178,Morgan fingerprint
Random Forest,Morgan_bit_1175,0.00016305421686792522,Morgan fingerprint
Random Forest,Morgan_bit_1176,0.00036749538415907057,Morgan fingerprint
Random Forest,Morgan_bit_1177,6.71256503572511e-05,Morgan fingerprint
Random Forest,Morgan_bit_1178,0.00011191328013985075,Morgan fingerprint
Random Forest,Morgan_bit_1179,0.00014163543641553558,Morgan fingerprint
Random Forest,Morgan_bit_1180,0.00012702739289881964,Morgan fingerprint
Random Forest,Morgan_bit_1181,0.0005410494050972964,Morgan fingerprint
Random Forest,Morgan_bit_1182,0.0004963154411170402,Morgan fingerprint
Random Forest,Morgan_bit_1183,0.00013202453437362235,Morgan fingerprint
Random Forest,Morgan_bit_1184,0.00047404179074861727,Morgan fingerprint
Random Forest,Morgan_bit_1185,0.0002477150474432162,Morgan fingerprint
Random Forest,Morgan_bit_1186,0.00016637648313254087,Morgan fingerprint
Random Forest,Morgan_bit_1187,0.00021082334944462424,Morgan fingerprint
Random Forest,Morgan_bit_1188,0.00018565521419680177,Morgan fingerprint
Random Forest,Morgan_bit_1189,0.00033238023514235807,Morgan fingerprint
Random Forest,Morgan_bit_1190,0.0003690817127236591,Morgan fingerprint
Random Forest,Morgan_bit_1191,0.00010262784643295959,Morgan fingerprint
Random Forest,Morgan_bit_1192,0.00023578201671519284,Morgan fingerprint
Random Forest,Morgan_bit_1193,6.127212385202456e-05,Morgan fingerprint
Random Forest,Morgan_bit_1194,0.0002332325226996483,Morgan fingerprint
Random Forest,Morgan_bit_1195,0.0006284490863971956,Morgan fingerprint
Random Forest,Morgan_bit_1196,0.0003962853168444722,Morgan fingerprint
Random Forest,Morgan_bit_1197,0.0001378689500496619,Morgan fingerprint
Random Forest,Morgan_bit_1198,0.00017039620127765043,Morgan fingerprint
Random Forest,Morgan_bit_1199,0.0039949404982568175,Morgan fingerprint
Random Forest,Morgan_bit_1200,0.00028058781474322504,Morgan fingerprint
Random Forest,Morgan_bit_1201,3.8950548928203495e-05,Morgan fingerprint
Random Forest,Morgan_bit_1202,0.00028689791847143626,Morgan fingerprint
Random Forest,Morgan_bit_1203,0.0004819973011777926,Morgan fingerprint
Random Forest,Morgan_bit_1204,0.00030605266135107304,Morgan fingerprint
Random Forest,Morgan_bit_1205,0.0005918958364265316,Morgan fingerprint
Random Forest,Morgan_bit_1206,0.00039207816465047736,Morgan fingerprint
Random Forest,Morgan_bit_1207,0.00012808082104644636,Morgan fingerprint
Random Forest,Morgan_bit_1208,0.0002767622580101324,Morgan fingerprint
Random Forest,Morgan_bit_1209,0.0004918161718768785,Morgan fingerprint
Random Forest,Morgan_bit_1210,0.0012411873009831199,Morgan fingerprint
Random Forest,Morgan_bit_1211,6.453005826816244e-05,Morgan fingerprint
Random Forest,Morgan_bit_1212,0.00031239462024277507,Morgan fingerprint
Random Forest,Morgan_bit_1213,0.00019718734775675946,Morgan fingerprint
Random Forest,Morgan_bit_1214,0.00017994835813129112,Morgan fingerprint
Random Forest,Morgan_bit_1215,0.00022211538662622672,Morgan fingerprint
Random Forest,Morgan_bit_1216,0.0001200140670220386,Morgan fingerprint
Random Forest,Morgan_bit_1217,0.0001854324780323053,Morgan fingerprint
Random Forest,Morgan_bit_1218,0.0002634959124324616,Morgan fingerprint
Random Forest,Morgan_bit_1219,0.00024017385563173882,Morgan fingerprint
Random Forest,Morgan_bit_1220,0.00015145895387707264,Morgan fingerprint
Random Forest,Morgan_bit_1221,0.0002681421660320939,Morgan fingerprint
Random Forest,Morgan_bit_1222,9.327746532456508e-05,Morgan fingerprint
Random Forest,Morgan_bit_1223,0.00010550996790527917,Morgan fingerprint
Random Forest,Morgan_bit_1224,0.001065917461088005,Morgan fingerprint
Random Forest,Morgan_bit_1225,0.00027288491034539833,Morgan fingerprint
Random Forest,Morgan_bit_1226,0.0009660209689362627,Morgan fingerprint
Random Forest,Morgan_bit_1227,0.0002430097889091705,Morgan fingerprint
Random Forest,Morgan_bit_1228,0.0010950970155025061,Morgan fingerprint
Random Forest,Morgan_bit_1229,3.3058336402341416e-05,Morgan fingerprint
Random Forest,Morgan_bit_1230,0.00021629642557389916,Morgan fingerprint
Random Forest,Morgan_bit_1231,0.00011399298160818588,Morgan fingerprint
Random Forest,Morgan_bit_1232,0.00010684252286241323,Morgan fingerprint
Random Forest,Morgan_bit_1233,0.00038347582172629485,Morgan fingerprint
Random Forest,Morgan_bit_1234,0.00047284587718116294,Morgan fingerprint
Random Forest,Morgan_bit_1235,5.50171244042208e-05,Morgan fingerprint
Random Forest,Morgan_bit_1236,0.0014665156184971045,Morgan fingerprint
Random Forest,Morgan_bit_1237,2.4631938662475687e-05,Morgan fingerprint
Random Forest,Morgan_bit_1238,0.0009453387318470767,Morgan fingerprint
Random Forest,Morgan_bit_1239,9.557083635221349e-05,Morgan fingerprint
Random Forest,Morgan_bit_1240,0.00024402132040165887,Morgan fingerprint
Random Forest,Morgan_bit_1241,8.877503300092934e-05,Morgan fingerprint
Random Forest,Morgan_bit_1242,0.00014385172294080852,Morgan fingerprint
Random Forest,Morgan_bit_1243,0.001390644961021576,Morgan fingerprint
Random Forest,Morgan_bit_1244,0.0002047766825305203,Morgan fingerprint
Random Forest,Morgan_bit_1245,0.0003960809471001568,Morgan fingerprint
Random Forest,Morgan_bit_1246,0.0005500773935123724,Morgan fingerprint
Random Forest,Morgan_bit_1247,9.81226734601142e-05,Morgan fingerprint
Random Forest,Morgan_bit_1248,0.00012090567678345647,Morgan fingerprint
Random Forest,Morgan_bit_1249,0.0008204984375871677,Morgan fingerprint
Random Forest,Morgan_bit_1250,0.0008546660464840101,Morgan fingerprint
Random Forest,Morgan_bit_1251,0.00017700021735264957,Morgan fingerprint
Random Forest,Morgan_bit_1252,0.0004528751725302209,Morgan fingerprint
Random Forest,Morgan_bit_1253,0.0001899559914452733,Morgan fingerprint
Random Forest,Morgan_bit_1254,5.882533025635625e-05,Morgan fingerprint
Random Forest,Morgan_bit_1255,0.00033714963632410037,Morgan fingerprint
Random Forest,Morgan_bit_1256,0.0007847033348518373,Morgan fingerprint
Random Forest,Morgan_bit_1257,0.003281012804484086,Morgan fingerprint
Random Forest,Morgan_bit_1258,0.00039934623770272195,Morgan fingerprint
Random Forest,Morgan_bit_1259,0.00023532945248051982,Morgan fingerprint
Random Forest,Morgan_bit_1260,0.00022586067921695003,Morgan fingerprint
Random Forest,Morgan_bit_1261,0.00027748429432524374,Morgan fingerprint
Random Forest,Morgan_bit_1262,0.00019251247390116106,Morgan fingerprint
Random Forest,Morgan_bit_1263,7.089058857907783e-05,Morgan fingerprint
Random Forest,Morgan_bit_1264,0.0004276134347729249,Morgan fingerprint
Random Forest,Morgan_bit_1265,0.0007072821440956059,Morgan fingerprint
Random Forest,Morgan_bit_1266,0.0003524642420191286,Morgan fingerprint
Random Forest,Morgan_bit_1267,0.0008166262711277755,Morgan fingerprint
Random Forest,Morgan_bit_1268,0.0001395560006509308,Morgan fingerprint
Random Forest,Morgan_bit_1269,0.0005224736863895007,Morgan fingerprint
Random Forest,Morgan_bit_1270,0.00021424610593695606,Morgan fingerprint
Random Forest,Morgan_bit_1271,0.00010473359019064557,Morgan fingerprint
Random Forest,Morgan_bit_1272,0.00014963777000711798,Morgan fingerprint
Random Forest,Morgan_bit_1273,0.00020831300291715348,Morgan fingerprint
Random Forest,Morgan_bit_1274,0.0018855086883788192,Morgan fingerprint
Random Forest,Morgan_bit_1275,0.00010537436793005544,Morgan fingerprint
Random Forest,Morgan_bit_1276,0.00013662288750212537,Morgan fingerprint
Random Forest,Morgan_bit_1277,0.00029098138066759255,Morgan fingerprint
Random Forest,Morgan_bit_1278,0.00014568073975699546,Morgan fingerprint
Random Forest,Morgan_bit_1279,0.0016584228222539332,Morgan fingerprint
Random Forest,Morgan_bit_1280,0.0006213727368301952,Morgan fingerprint
Random Forest,Morgan_bit_1281,0.0001175401749610113,Morgan fingerprint
Random Forest,Morgan_bit_1282,0.0005247252722763823,Morgan fingerprint
Random Forest,Morgan_bit_1283,0.0005139944721711907,Morgan fingerprint
Random Forest,Morgan_bit_1284,8.45518174910273e-05,Morgan fingerprint
Random Forest,Morgan_bit_1285,0.00030339103580936537,Morgan fingerprint
Random Forest,Morgan_bit_1286,0.00014362171550082935,Morgan fingerprint
Random Forest,Morgan_bit_1287,0.001053402731257527,Morgan fingerprint
Random Forest,Morgan_bit_1288,0.0005543728378930284,Morgan fingerprint
Random Forest,Morgan_bit_1289,0.00025112502184597977,Morgan fingerprint
Random Forest,Morgan_bit_1290,0.0005813730183373048,Morgan fingerprint
Random Forest,Morgan_bit_1291,0.0003704671210923692,Morgan fingerprint
Random Forest,Morgan_bit_1292,0.0028586582620260623,Morgan fingerprint
Random Forest,Morgan_bit_1293,0.00018872649047631116,Morgan fingerprint
Random Forest,Morgan_bit_1294,0.0005875478777862294,Morgan fingerprint
Random Forest,Morgan_bit_1295,0.0009410861302356638,Morgan fingerprint
Random Forest,Morgan_bit_1296,0.0003584082854402498,Morgan fingerprint
Random Forest,Morgan_bit_1297,0.00011318269259491484,Morgan fingerprint
Random Forest,Morgan_bit_1298,0.00028623237153660284,Morgan fingerprint
Random Forest,Morgan_bit_1299,0.000218996615940241,Morgan fingerprint
Random Forest,Morgan_bit_1300,0.00026428315187328395,Morgan fingerprint
Random Forest,Morgan_bit_1301,0.00027708538741183665,Morgan fingerprint
Random Forest,Morgan_bit_1302,0.000564861206925926,Morgan fingerprint
Random Forest,Morgan_bit_1303,0.0005631853376143558,Morgan fingerprint
Random Forest,Morgan_bit_1304,9.574250452777495e-05,Morgan fingerprint
Random Forest,Morgan_bit_1305,7.072843358852185e-05,Morgan fingerprint
Random Forest,Morgan_bit_1306,0.00022770247028278752,Morgan fingerprint
Random Forest,Morgan_bit_1307,0.0005554744994248556,Morgan fingerprint
Random Forest,Morgan_bit_1308,0.0009322134367202112,Morgan fingerprint
Random Forest,Morgan_bit_1309,0.002294030541257827,Morgan fingerprint
Random Forest,Morgan_bit_1310,0.00016843502194524335,Morgan fingerprint
Random Forest,Morgan_bit_1311,0.00012722522838222924,Morgan fingerprint
Random Forest,Morgan_bit_1312,0.0005704396792021659,Morgan fingerprint
Random Forest,Morgan_bit_1313,0.000552010955734491,Morgan fingerprint
Random Forest,Morgan_bit_1314,0.00024130144276218317,Morgan fingerprint
Random Forest,Morgan_bit_1315,2.6054987789247595e-05,Morgan fingerprint
Random Forest,Morgan_bit_1316,8.30160402690067e-05,Morgan fingerprint
Random Forest,Morgan_bit_1317,0.0002523436335997886,Morgan fingerprint
Random Forest,Morgan_bit_1318,0.0002648539892959544,Morgan fingerprint
Random Forest,Morgan_bit_1319,0.00021105471238139922,Morgan fingerprint
Random Forest,Morgan_bit_1320,2.719098867834237e-05,Morgan fingerprint
Random Forest,Morgan_bit_1321,0.00027333020216176884,Morgan fingerprint
Random Forest,Morgan_bit_1322,0.0003485556598059069,Morgan fingerprint
Random Forest,Morgan_bit_1323,0.0015539658056668033,Morgan fingerprint
Random Forest,Morgan_bit_1324,0.00013635656517469428,Morgan fingerprint
Random Forest,Morgan_bit_1325,0.001863418805622032,Morgan fingerprint
Random Forest,Morgan_bit_1326,0.0001113186261189559,Morgan fingerprint
Random Forest,Morgan_bit_1327,0.00032680556401461875,Morgan fingerprint
Random Forest,Morgan_bit_1328,0.00021084096674743613,Morgan fingerprint
Random Forest,Morgan_bit_1329,0.00011089448203195388,Morgan fingerprint
Random Forest,Morgan_bit_1330,0.00031655490728989293,Morgan fingerprint
Random Forest,Morgan_bit_1331,0.0001019257080690008,Morgan fingerprint
Random Forest,Morgan_bit_1332,0.0001336493262950218,Morgan fingerprint
Random Forest,Morgan_bit_1333,0.00020769048928701917,Morgan fingerprint
Random Forest,Morgan_bit_1334,2.6214019538116124e-05,Morgan fingerprint
Random Forest,Morgan_bit_1335,3.36800667017444e-05,Morgan fingerprint
Random Forest,Morgan_bit_1336,0.0002911218815250485,Morgan fingerprint
Random Forest,Morgan_bit_1337,6.510571086767597e-05,Morgan fingerprint
Random Forest,Morgan_bit_1338,0.00024530109592103095,Morgan fingerprint
Random Forest,Morgan_bit_1339,0.00013999784097653103,Morgan fingerprint
Random Forest,Morgan_bit_1340,0.00016985580806033718,Morgan fingerprint
Random Forest,Morgan_bit_1341,0.00031127014753895284,Morgan fingerprint
Random Forest,Morgan_bit_1342,0.00010384080052213198,Morgan fingerprint
Random Forest,Morgan_bit_1343,6.67697267480543e-05,Morgan fingerprint
Random Forest,Morgan_bit_1344,0.00037550294064815935,Morgan fingerprint
Random Forest,Morgan_bit_1345,1.5701069631244012e-05,Morgan fingerprint
Random Forest,Morgan_bit_1346,0.0002729619988288258,Morgan fingerprint
Random Forest,Morgan_bit_1347,0.00016006800919122422,Morgan fingerprint
Random Forest,Morgan_bit_1348,0.0003938872934537294,Morgan fingerprint
Random Forest,Morgan_bit_1349,0.0009308133566421007,Morgan fingerprint
Random Forest,Morgan_bit_1350,7.300636545462571e-05,Morgan fingerprint
Random Forest,Morgan_bit_1351,0.001012343959029941,Morgan fingerprint
Random Forest,Morgan_bit_1352,0.00012499018947901045,Morgan fingerprint
Random Forest,Morgan_bit_1353,0.0004951178783438942,Morgan fingerprint
Random Forest,Morgan_bit_1354,7.10887766716734e-05,Morgan fingerprint
