original_smiles,original_tag,reaction_type,isostere_smiles,Predykcja_original_DES_KNORAE,Predykcja_isostere_DES_KNORAE,Zmiana aktywnosci DES_KNORAE,DES_KNORAE_original_tag_proba_original,DES_KNORAE_original_tag_proba_isostere,delta_DES_KNORAE_original_tag_proba,Predykcja_original_DES_KNORAU,Predykcja_isostere_DES_KNORAU,Zmiana aktywnosci DES_KNORAU,DES_KNORAU_original_tag_proba_original,DES_KNORAU_original_tag_proba_isostere,delta_DES_KNORAU_original_tag_proba,Predykcja_original_DES_DESP,Predykcja_isostere_DES_DESP,Zmiana aktywnosci DES_DESP,DES_DESP_original_tag_proba_original,DES_DESP_original_tag_proba_isostere,delta_DES_DESP_original_tag_proba,DES_methods_preserving_original_tag_count,DES_all_methods_preserve_original_tag,DES_mean_original_tag_proba_original,DES_mean_original_tag_proba_isostere,delta_DES_mean_original_tag_proba,DES_best_delta_original_tag_proba
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Aromatic_H_to_F,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3nc(N)sc3F)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9104786353923173,-0.08410272255969509,antiinfective,antiinfective,False,0.9945813579520124,0.9104786353923173,-0.08410272255969509,antiinfective,antiinfective,False,0.9945813579520124,0.9104786353923173,-0.08410272255969509,3,True,0.9945813579520125,0.9104786353923173,-0.0841027225596952,-0.08410272255969509
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,OH_to_NH2,COCC1=C(C(N)=O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9905120868766548,-0.0040692710753575945,antiinfective,antiinfective,False,0.9945813579520124,0.9905120868766548,-0.0040692710753575945,antiinfective,antiinfective,False,0.9945813579520124,0.9905120868766548,-0.0040692710753575945,3,True,0.9945813579520125,0.9905120868766547,-0.0040692710753578165,-0.0040692710753575945
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,NH2_to_OH,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(O)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9634452311658498,-0.03113612678616262,antiinfective,antiinfective,False,0.9945813579520124,0.9634452311658498,-0.03113612678616262,antiinfective,antiinfective,False,0.9945813579520124,0.9634452311658498,-0.03113612678616262,3,True,0.9945813579520125,0.9634452311658498,-0.031136126786162732,-0.03113612678616262
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,OH_to_SH,COCC1=C(C(=O)S)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9900634960373214,-0.004517861914691057,antiinfective,antiinfective,False,0.9945813579520124,0.9900634960373214,-0.004517861914691057,antiinfective,antiinfective,False,0.9945813579520124,0.9900634960373214,-0.004517861914691057,3,True,0.9945813579520125,0.9900634960373212,-0.004517861914691279,-0.004517861914691057
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,OH_to_F,COCC1=C(C(=O)F)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9844428962214546,-0.010138461730557768,antiinfective,antiinfective,False,0.9945813579520124,0.9844428962214546,-0.010138461730557768,antiinfective,antiinfective,False,0.9945813579520124,0.9844428962214546,-0.010138461730557768,3,True,0.9945813579520125,0.9844428962214545,-0.01013846173055799,-0.010138461730557768
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,COOH_to_CONH2,COCC1=C(C(N)=O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9905120868766548,-0.0040692710753575945,antiinfective,antiinfective,False,0.9945813579520124,0.9905120868766548,-0.0040692710753575945,antiinfective,antiinfective,False,0.9945813579520124,0.9905120868766548,-0.0040692710753575945,3,True,0.9945813579520125,0.9905120868766547,-0.0040692710753578165,-0.0040692710753575945
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Amide_to_Ester,COCC1=C(C(=O)O)N2C(=O)[C@@H](OC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9055811853507969,-0.08900017260121551,antiinfective,antiinfective,False,0.9945813579520124,0.9055811853507969,-0.08900017260121551,antiinfective,antiinfective,False,0.9945813579520124,0.9055811853507969,-0.08900017260121551,3,True,0.9945813579520125,0.905581185350797,-0.08900017260121551,-0.08900017260121551
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Amide_to_Thioamide,COCC1=C(C(=O)O)N2C(=S)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9476623943411631,-0.04691896361084935,antiinfective,antiinfective,False,0.9945813579520124,0.9476623943411631,-0.04691896361084935,antiinfective,antiinfective,False,0.9945813579520124,0.9476623943411631,-0.04691896361084935,3,True,0.9945813579520125,0.9476623943411631,-0.04691896361084946,-0.04691896361084935
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Amide_to_Thioamide,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=S)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9821383302758007,-0.012443027676211749,antiinfective,antiinfective,False,0.9945813579520124,0.9821383302758007,-0.012443027676211749,antiinfective,antiinfective,False,0.9945813579520124,0.9821383302758007,-0.012443027676211749,3,True,0.9945813579520125,0.9821383302758008,-0.012443027676211749,-0.012443027676211749
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,COCC1=C(C(O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9824750802368802,-0.012106277715132174,antiinfective,antiinfective,False,0.9945813579520124,0.9824750802368802,-0.012106277715132174,antiinfective,antiinfective,False,0.9945813579520124,0.9824750802368802,-0.012106277715132174,3,True,0.9945813579520125,0.9824750802368802,-0.012106277715132285,-0.012106277715132174
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,COCC1=C(C(=O)O)N2C(O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.8982553822080757,-0.09632597574393675,antiinfective,antiinfective,False,0.9945813579520124,0.8982553822080757,-0.09632597574393675,antiinfective,antiinfective,False,0.9945813579520124,0.8982553822080757,-0.09632597574393675,3,True,0.9945813579520125,0.8982553822080757,-0.09632597574393686,-0.09632597574393675
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.8634611988175874,-0.13112015913442499,antiinfective,antiinfective,False,0.9945813579520124,0.8634611988175874,-0.13112015913442499,antiinfective,antiinfective,False,0.9945813579520124,0.8634611988175874,-0.13112015913442499,3,True,0.9945813579520125,0.8634611988175874,-0.1311201591344251,-0.13112015913442499
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Methyl_to_Chloro,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCl)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.977808220448952,-0.01677313750306042,antiinfective,antiinfective,False,0.9945813579520124,0.977808220448952,-0.01677313750306042,antiinfective,antiinfective,False,0.9945813579520124,0.977808220448952,-0.01677313750306042,3,True,0.9945813579520125,0.977808220448952,-0.01677313750306053,-0.01677313750306042
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Methyl_to_Chloro,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COCl)CS[C@H]12)c1csc(N)n1,antiinfective,antiinfective,False,0.9945813579520124,0.9854228782703198,-0.009158479681692588,antiinfective,antiinfective,False,0.9945813579520124,0.9854228782703198,-0.009158479681692588,antiinfective,antiinfective,False,0.9945813579520124,0.9854228782703198,-0.009158479681692588,3,True,0.9945813579520125,0.9854228782703198,-0.0091584796816927,-0.009158479681692588
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Ether_to_Thioether,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC)CS[C@H]12)c1csc(N)n1,antiinfective,antiinfective,False,0.9945813579520124,0.9913442720457848,-0.0032370859062276214,antiinfective,antiinfective,False,0.9945813579520124,0.9913442720457848,-0.0032370859062276214,antiinfective,antiinfective,False,0.9945813579520124,0.9913442720457848,-0.0032370859062276214,3,True,0.9945813579520125,0.9913442720457848,-0.0032370859062277324,-0.0032370859062276214
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Thioether_to_Ether,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2OC1,antiinfective,antiinfective,False,0.9945813579520124,0.933059115914591,-0.061522242037421404,antiinfective,antiinfective,False,0.9945813579520124,0.933059115914591,-0.061522242037421404,antiinfective,antiinfective,False,0.9945813579520124,0.933059115914591,-0.061522242037421404,3,True,0.9945813579520125,0.933059115914591,-0.061522242037421515,-0.061522242037421404
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Ether_to_Amine,CNCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9925099189193393,-0.00207143903267315,antiinfective,antiinfective,False,0.9945813579520124,0.9925099189193393,-0.00207143903267315,antiinfective,antiinfective,False,0.9945813579520124,0.9925099189193393,-0.00207143903267315,3,True,0.9945813579520125,0.9925099189193393,-0.0020714390326732612,-0.00207143903267315
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Amine_to_Ether,COCC1=C(C(=O)O)N2C(=O)[C@@H](OC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9055811853507969,-0.08900017260121551,antiinfective,antiinfective,False,0.9945813579520124,0.9055811853507969,-0.08900017260121551,antiinfective,antiinfective,False,0.9945813579520124,0.9055811853507969,-0.08900017260121551,3,True,0.9945813579520125,0.905581185350797,-0.08900017260121551,-0.08900017260121551
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Aromatic_CH_to_N,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3nsc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9720840777518384,-0.022497280200174052,antiinfective,antiinfective,False,0.9945813579520124,0.9720840777518384,-0.022497280200174052,antiinfective,antiinfective,False,0.9945813579520124,0.9720840777518384,-0.022497280200174052,3,True,0.9945813579520125,0.9720840777518384,-0.022497280200174163,-0.022497280200174052
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Aromatic_N_to_CH,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)c3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.9621933874885396,-0.03238797046347286,antiinfective,antiinfective,False,0.9945813579520124,0.9621933874885396,-0.03238797046347286,antiinfective,antiinfective,False,0.9945813579520124,0.9621933874885396,-0.03238797046347286,3,True,0.9945813579520125,0.9621933874885396,-0.03238797046347297,-0.03238797046347286
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,antiinfective,Aromatic_S_to_O,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3coc(N)n3)[C@H]2SC1,antiinfective,antiinfective,False,0.9945813579520124,0.968169864331557,-0.026411493620455362,antiinfective,antiinfective,False,0.9945813579520124,0.968169864331557,-0.026411493620455362,antiinfective,antiinfective,False,0.9945813579520124,0.968169864331557,-0.026411493620455362,3,True,0.9945813579520125,0.968169864331557,-0.026411493620455473,-0.026411493620455362
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Aromatic_H_to_F,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3cccc(F)c3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9581919702816626,-0.019122264497179797,antiinfective,antiinfective,False,0.9773142347788424,0.9581919702816626,-0.019122264497179797,antiinfective,antiinfective,False,0.9773142347788424,0.9581919702816626,-0.019122264497179797,3,True,0.9773142347788424,0.9581919702816627,-0.019122264497179686,-0.019122264497179797
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Aromatic_H_to_F,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3F)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.949250287837385,-0.02806394694145742,antiinfective,antiinfective,False,0.9773142347788424,0.949250287837385,-0.02806394694145742,antiinfective,antiinfective,False,0.9773142347788424,0.949250287837385,-0.02806394694145742,3,True,0.9773142347788424,0.9492502878373849,-0.02806394694145753,-0.02806394694145742
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Aromatic_H_to_F,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(F)cc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.943320006084055,-0.03399422869478741,antiinfective,antiinfective,False,0.9773142347788424,0.943320006084055,-0.03399422869478741,antiinfective,antiinfective,False,0.9773142347788424,0.943320006084055,-0.03399422869478741,3,True,0.9773142347788424,0.943320006084055,-0.03399422869478741,-0.03399422869478741
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,OH_to_NH2,CC(=O)OCC1=C(C(N)=O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9583635971888615,-0.018950637589980834,antiinfective,antiinfective,False,0.9773142347788424,0.9583635971888615,-0.018950637589980834,antiinfective,antiinfective,False,0.9773142347788424,0.9583635971888615,-0.018950637589980834,3,True,0.9773142347788424,0.9583635971888617,-0.018950637589980723,-0.018950637589980834
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,NH2_to_OH,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9672307736022495,-0.010083461176592867,antiinfective,antiinfective,False,0.9773142347788424,0.9672307736022495,-0.010083461176592867,antiinfective,antiinfective,False,0.9773142347788424,0.9672307736022495,-0.010083461176592867,3,True,0.9773142347788424,0.9672307736022495,-0.010083461176592867,-0.010083461176592867
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,OH_to_SH,CC(=O)OCC1=C(C(=O)S)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9530150404391958,-0.024299194339646557,antiinfective,antiinfective,False,0.9773142347788424,0.9530150404391958,-0.024299194339646557,antiinfective,antiinfective,False,0.9773142347788424,0.9530150404391958,-0.024299194339646557,3,True,0.9773142347788424,0.9530150404391958,-0.024299194339646557,-0.024299194339646557
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,OH_to_F,CC(=O)OCC1=C(C(=O)F)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9434380262851151,-0.0338762084937273,antiinfective,antiinfective,False,0.9773142347788424,0.9434380262851151,-0.0338762084937273,antiinfective,antiinfective,False,0.9773142347788424,0.9434380262851151,-0.0338762084937273,3,True,0.9773142347788424,0.9434380262851151,-0.0338762084937273,-0.0338762084937273
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,COOH_to_CONH2,CC(=O)OCC1=C(C(N)=O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9583635971888615,-0.018950637589980834,antiinfective,antiinfective,False,0.9773142347788424,0.9583635971888615,-0.018950637589980834,antiinfective,antiinfective,False,0.9773142347788424,0.9583635971888615,-0.018950637589980834,3,True,0.9773142347788424,0.9583635971888617,-0.018950637589980723,-0.018950637589980834
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ester_to_Amide,CC(=O)NCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.934027707664601,-0.04328652711424141,antiinfective,antiinfective,False,0.9773142347788424,0.934027707664601,-0.04328652711424141,antiinfective,antiinfective,False,0.9773142347788424,0.934027707664601,-0.04328652711424141,3,True,0.9773142347788424,0.934027707664601,-0.04328652711424141,-0.04328652711424141
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Amide_to_Ester,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](OC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.7341812040718905,-0.2431330307069519,antiinfective,antiinfective,False,0.9773142347788424,0.7341812040718905,-0.2431330307069519,antiinfective,antiinfective,False,0.9773142347788424,0.7341812040718905,-0.2431330307069519,3,True,0.9773142347788424,0.7341812040718905,-0.2431330307069519,-0.2431330307069519
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Amide_to_Thioamide,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=S)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9646367463209775,-0.012677488457864872,antiinfective,antiinfective,False,0.9773142347788424,0.9646367463209775,-0.012677488457864872,antiinfective,antiinfective,False,0.9773142347788424,0.9646367463209775,-0.012677488457864872,3,True,0.9773142347788424,0.9646367463209775,-0.012677488457864872,-0.012677488457864872
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Amide_to_Thioamide,CC(=O)OCC1=C(C(=O)O)N2C(=S)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.8927836393581381,-0.08453059542070429,antiinfective,antiinfective,False,0.9773142347788424,0.8927836393581381,-0.08453059542070429,antiinfective,antiinfective,False,0.9773142347788424,0.8927836393581381,-0.08453059542070429,3,True,0.9773142347788424,0.8927836393581381,-0.08453059542070429,-0.08453059542070429
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,CC(=O)OCC1=C(C(O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.928368519070226,-0.04894571570861639,antiinfective,antiinfective,False,0.9773142347788424,0.928368519070226,-0.04894571570861639,antiinfective,antiinfective,False,0.9773142347788424,0.928368519070226,-0.04894571570861639,3,True,0.9773142347788424,0.9283685190702261,-0.04894571570861628,-0.04894571570861639
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,CC(=O)OCC1=C(C(=O)O)N2C(O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.7793247671414463,-0.1979894676373961,antiinfective,antiinfective,False,0.9773142347788424,0.7793247671414463,-0.1979894676373961,antiinfective,antiinfective,False,0.9773142347788424,0.7793247671414463,-0.1979894676373961,3,True,0.9773142347788424,0.7793247671414463,-0.1979894676373961,-0.1979894676373961
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,CC(O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9245945245295373,-0.05271971024930511,antiinfective,antiinfective,False,0.9773142347788424,0.9245945245295373,-0.05271971024930511,antiinfective,antiinfective,False,0.9773142347788424,0.9245945245295373,-0.05271971024930511,3,True,0.9773142347788424,0.9245945245295374,-0.052719710249304996,-0.05271971024930511
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ketone_to_Alcohol,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.8562295259937243,-0.12108470878511812,antiinfective,antiinfective,False,0.9773142347788424,0.8562295259937243,-0.12108470878511812,antiinfective,antiinfective,False,0.9773142347788424,0.8562295259937243,-0.12108470878511812,3,True,0.9773142347788424,0.8562295259937244,-0.12108470878511801,-0.12108470878511812
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Methyl_to_Chloro,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)Cl)CS[C@H]12)c1ccccc1,antiinfective,antiinfective,False,0.9773142347788424,0.9770435377491025,-0.00027069702973991916,antiinfective,antiinfective,False,0.9773142347788424,0.9770435377491025,-0.00027069702973991916,antiinfective,antiinfective,False,0.9773142347788424,0.9770435377491025,-0.00027069702973991916,3,True,0.9773142347788424,0.9770435377491026,-0.00027069702973980814,-0.00027069702973991916
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ether_to_Thioether,CC(=O)SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9629448174871571,-0.014369417291685282,antiinfective,antiinfective,False,0.9773142347788424,0.9629448174871571,-0.014369417291685282,antiinfective,antiinfective,False,0.9773142347788424,0.9629448174871571,-0.014369417291685282,3,True,0.9773142347788424,0.962944817487157,-0.014369417291685394,-0.014369417291685282
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Thioether_to_Ether,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2OC1,antiinfective,antiinfective,False,0.9773142347788424,0.7742852926902027,-0.20302894208863964,antiinfective,antiinfective,False,0.9773142347788424,0.7742852926902027,-0.20302894208863964,antiinfective,antiinfective,False,0.9773142347788424,0.7742852926902027,-0.20302894208863964,3,True,0.9773142347788424,0.7742852926902027,-0.20302894208863964,-0.20302894208863964
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Ether_to_Amine,CC(=O)NCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.934027707664601,-0.04328652711424141,antiinfective,antiinfective,False,0.9773142347788424,0.934027707664601,-0.04328652711424141,antiinfective,antiinfective,False,0.9773142347788424,0.934027707664601,-0.04328652711424141,3,True,0.9773142347788424,0.934027707664601,-0.04328652711424141,-0.04328652711424141
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Amine_to_Ether,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](OC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.7341812040718905,-0.2431330307069519,antiinfective,antiinfective,False,0.9773142347788424,0.7341812040718905,-0.2431330307069519,antiinfective,antiinfective,False,0.9773142347788424,0.7341812040718905,-0.2431330307069519,3,True,0.9773142347788424,0.7341812040718905,-0.2431330307069519,-0.2431330307069519
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,antiinfective,Aromatic_CH_to_N,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccn3)[C@H]2SC1,antiinfective,antiinfective,False,0.9773142347788424,0.9615319168502343,-0.01578231792860807,antiinfective,antiinfective,False,0.9773142347788424,0.9615319168502343,-0.01578231792860807,antiinfective,antiinfective,False,0.9773142347788424,0.9615319168502343,-0.01578231792860807,3,True,0.9773142347788424,0.9615319168502343,-0.01578231792860807,-0.01578231792860807
